Pdt,stream,treatment,GPP_L95per,GPP_median,GPP_U95per,ER_L95per,ER_median,ER_U95per,LightPerDay,meanTemp,meanQds,meanDepthM,meanWidthM,pmax,alpha,julian,invKT,monthday,P_R,NEP,doy,Y,Yf,lGPP,lER,invKT.C,streamTreat,meanTemp.StMean,invKT.C.StMean,meanQds.StMean,LightPerDay.StMean,lGPP.StMean,meanTemp.GMean,invKT.C.GMean,meanQds.GMean,LightPerDay.GMean,lGPP.GMean,Tanom.iktCs,Tanom.iktCg,Tanom.Cs,Tanom.Cg,LightPerDayCs,LightPerDayCg,meanQdsCs,meanQdsCg,LightPerDay.l,meanQds.l,LightPerDay.lcs,LightPerDay.lcg,meanQds.lcs,meanQds.lcg,lGPP.cs,lGPP.cg,Qres,DOYres,Tempres
2015-06-15T04:00:00Z,st6,ambient,7.28137861,11.72461357,15.68708777,-3.936841367,-2.681863576,-1.238817433,2576299601,13.2158649,0.020750435,0.058983545,1.32,0.067754819,2.04e-6,166,40.52341264,15-Jun,4.371815806,9.042749994,166,2015,2015,2.4616903560067076,0.9865119170482174,-0.44755000964132563,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.1959050841449017,-0.28289951771906396,-1.393989919651819,1.961168349536237,-167504131.82305002,-197655908.4312582,0.004478139983529614,0.00822981372939564,21.66961994316167,-3.8751880686697464,-0.06299107515115665,-0.07392017713176813,0.24310324085647883,0.5051902236188366,-0.14898812874258338,0.6529218767270268,-0.11062780146838654,-8.306388835490754,0.07170960395127535
2015-06-17T04:00:00Z,st6,ambient,4.501697488,7.332909162,9.883284638,-2.571694906,-1.773669663,-0.933572675,1034424161,12.90371535,0.034001718,0.051917037,1.32,0.024425191,1.32e-6,168,40.56763289,17-Jun,4.134315039,5.559239499,168,2015,2015,1.992372321471865,0.5730506562888038,-0.40332975964132345,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.2401253341449039,-0.23867926771906178,-1.7061394696518182,1.649018799536238,-1709379571.82305,-1739531348.4312582,0.017729422983529614,0.02148109672939564,20.757110742651072,-3.3813442262307785,-0.975500275661755,-0.9864293776423665,0.7369470832954468,0.9990340660578045,-0.618306163277426,0.18360384219218417,0.28734099536822066,-2.939919956096038,0.126622415684109
2015-06-18T04:00:00Z,st6,ambient,4.38852081,7.022038983,9.933469915,-1.328357994,-0.903982562,-0.462827831,1010728925,13.0165124,0.034896083,0.051184091,1.32,0.023416721,1.31e-6,169,40.55164251,18-Jun,7.767892079,6.118056421,169,2015,2015,1.949053629283095,-0.10094520859902038,-0.41932013964132153,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.2241349541449058,-0.25466964771905987,-1.5933424196518189,1.7618158495362373,-1733074807.82305,-1763226584.4312582,0.018623787983529615,0.02237546172939564,20.733937615414444,-3.35538069102959,-0.9986734028983832,-1.0096025048789947,0.7629106184966354,1.0249976012589932,-0.6616248554661961,0.14028515000341413,0.3479736790183398,-3.157260804229793,0.11597831655052673
2015-06-19T04:00:00Z,st6,ambient,4.822838903,8.299637936,11.59528243,-2.650381238,-1.735809978,-0.881855646,1326675158,13.08942548,0.033070166,0.05266518,1.32,0.029845101,1.21e-6,170,40.54131289,19-Jun,4.781420801,6.563827958,170,2015,2015,2.116211891682403,0.5514741505695914,-0.4296497596413218,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.21380533414490555,-0.2649992677190601,-1.5204293396518196,1.8347289295362366,-1417128574.82305,-1447280351.4312582,0.01679787098352961,0.020549544729395637,21.005941768056676,-3.4091237323457575,-0.7266692502561511,-0.7375983522367626,0.7091675771804677,0.9712545599428255,-0.4944665930668881,0.3074434124027221,0.3166265488187994,-2.9436503942020895,0.1109949774169422
2015-06-20T04:00:00Z,st6,ambient,7.228435322,11.56506813,15.77313002,-4.156745695,-2.838245763,-1.477935221,2572411782,13.72976495,0.0307966,0.05440441,1.32,0.044060927,1.13e-6,171,40.45082131,20-Jun,4.074724001,8.726822367,171,2015,2015,2.447989186716634,1.043186172240111,-0.5201413396413201,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.1233137541449072,-0.3554908477190585,-0.8800898696518189,2.4750683995362373,-171391950.82305002,-201543727.4312582,0.014524304983529614,0.01827597872939564,21.6681097323731,-3.480350984706379,-0.06450128593972693,-0.0754303879203384,0.6379403248198461,0.9000273075822038,-0.16268929803265708,0.6392207074369531,0.4415963862333163,-8.832736003560626,0.025849678283359528
2015-06-21T04:00:00Z,st6,ambient,8.286546259,13.57113166,18.55279545,-6.668201382,-4.396900696,-2.233934524,3700551688,14.27290299,0.030955874,0.05427518,1.32,0.048158387,1.02e-6,172,40.3743821,21-Jun,3.086522212,9.174230964,172,2015,2015,2.607944864621697,1.4808999054542151,-0.5965805496413239,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.04687454414490344,-0.43193005771906223,-0.33695182965181836,3.018206439536238,956747955.17695,926596178.5687418,0.014683578983529615,0.01843525272939564,22.03174775034643,-3.4751925078755277,0.29913673203360247,0.288207630052991,0.6430988016506975,0.9051857844130553,-0.0027336201275938166,0.7991763853420164,0.6124846530259708,-13.652020644206425,-0.04524325085022844
2015-06-24T04:00:00Z,st6,ambient,8.628853448,13.56490269,18.08922622,-11.3858074,-7.747841663,-3.879313217,3650325379,14.13684029,0.029405003,0.0553819,1.32,0.05471152,1.62e-6,175,40.39350392,24-Jun,1.750797613,5.817061027,175,2015,2015,2.6074857724766134,2.0474143094815207,-0.5774587296413216,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.06599636414490573,-0.41280823771905995,-0.47301452965181845,2.8821437395362377,906521646.17695,876369869.5687418,0.013132707983529612,0.016884381729395638,22.018082145499143,-3.5265904490467577,0.28547112718631595,0.2745420252057045,0.5917008604794676,0.8537878432418253,-0.003192712272677589,0.7987172931969326,0.5196282089177322,-9.196284596866304,-0.010082588250979017
2015-06-25T04:00:00Z,st6,ambient,9.444138264,16.03256767,21.9414238,-12.78241704,-8.825431806,-4.965648575,4429007218,14.25322222,0.028487718,0.05599286,1.32,0.061283704,1.57e-6,176,40.37714686,25-Jun,1.816632661,7.207135864,176,2015,2015,2.7746221328334704,2.177637531480691,-0.5938157896413188,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.04963930414490858,-0.4291652977190571,-0.35663259965181915,2.998525669536237,1685203485.17695,1655051708.5687418,0.012215422983529612,0.015967096729395638,22.2114412915994,-3.558282231960457,0.47883027328657235,0.4679011713059609,0.5600090775657685,0.8220960603281262,0.16394364808417938,0.9658536535537896,0.5234005826612248,-9.441540637896823,-0.021093367384560364
2015-06-26T04:00:00Z,st6,ambient,8.014798294,12.873916790000001,17.60247208,-16.13346581,-10.96777084,-5.936637645,2757015500,13.68132707,0.028949167,0.055686437,1.32,0.044299129,1.28e-6,177,40.45765234,26-Jun,1.173795202,1.90614595,177,2015,2015,2.555203310194902,2.394961048533353,-0.5133103096413194,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.13014478414490793,-0.34865981771905774,-0.9285277496518187,2.4266305195362374,13211767.176949978,-16940009.4312582,0.012676871983529615,0.01642854572939564,21.737414591025225,-3.542213849124946,0.004803572712397397,-0.0061255292682140805,0.576077460401279,0.8381644431636368,-0.055475174554389106,0.7464348309152211,0.3649229924133748,-2.312692586591859,0.06475839348185466
2015-06-27T04:00:00Z,st6,ambient,8.19429566,13.05455475,17.94934471,-13.15318797,-8.859795737,-4.834897644,2766068950,13.85176618,0.027963354,0.056297517,1.32,0.056442785,1.62e-6,178,40.43362612,27-Jun,1.473460014,4.194759013,178,2015,2015,2.5691370958628537,2.1815237098365574,-0.5373365296413226,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.10611856414490473,-0.37268603771906095,-0.7580886396518185,2.5970696295362377,22265217.176949978,-7886559.431258202,0.011691058983529613,0.015442732729395638,21.740692997571706,-3.5768604117292577,0.008081979258879102,-0.002847122721732376,0.5414308977969675,0.8035178805593253,-0.041541388886437325,0.7603686165831729,0.3823682867784957,-3.141798526053934,0.04607845434826713
2015-06-28T04:00:00Z,st6,ambient,8.753699309,14.07261638,19.12636476,-12.69595193,-8.805516919,-4.417227536,2444052480,13.95812619,0.027750054,0.056442243,1.32,0.062873455,1.71e-6,179,40.41864737,28-Jun,1.59815903,5.267099461,179,2015,2015,2.6442308083520487,2.17537844766391,-0.55231527964132,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.09113981414490735,-0.3876647877190583,-0.651728629651819,2.703429639536237,-299751252.82305,-329903029.4312582,0.011477758983529613,0.015229432729395639,21.616923351020308,-3.584517492845641,-0.11568766729251934,-0.1266167692731308,0.5337738166805841,0.7958607994429419,0.03355232360275773,0.835462329072368,0.40718701344963115,-3.2821244113038426,0.0364459852146855
2015-06-29T04:00:00Z,st6,ambient,9.977114618,15.80209667,21.50721583,-13.41825411,-8.817075707,-4.292639091,2792144315,14.19614475,0.025456374,0.057668771,1.32,0.079967022,1.82e-6,180,40.38516724,29-Jun,1.792215151,6.985020963,180,2015,2015,2.7601426318618825,2.176690262548689,-0.5857954096413209,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.05765968414490641,-0.42114491771905926,-0.41371006965181856,2.9414481995362376,48340582.17694998,18188805.5687418,0.009184078983529614,0.01293575272939564,21.7500757092643,-3.670789115477034,0.017464690951474182,0.006535588970862705,0.44750219404919145,0.7095891768115492,0.14946414711259148,0.9513741525822017,0.3935045098422805,-4.830952509812717,0.008312136081100208
2015-06-30T04:00:00Z,st6,ambient,11.41097881,17.24861231,23.0074101,-5.349651543,-3.704172076,-1.965707597,3100485852,14.13444719,0.022040294,0.058539732,1.32,0.097723911,2.31e-6,181,40.3938404,30-Jun,4.656536456,13.54444023,181,2015,2015,2.8477316944443305,1.3094597725083048,-0.5771222496413202,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.06633284414490714,-0.41247175771905853,-0.47540762965181926,2.879750639536237,356682119.17695,326530342.5687418,0.005767998983529612,0.009519672729395637,21.854824662608817,-3.8148829554034522,0.12221364429598935,0.11128454231537788,0.303408354122773,0.5654953368851308,0.2370532096950395,1.0389632151646497,0.23060617173874648,-3.1706685171620164,0.022331576947516737
2015-07-01T04:00:00Z,st6,ambient,6.662590284,11.45502479,15.61949075,-7.97069572,-5.392397185,-2.464813256,1252527080,13.82609262,0.020664366,0.05894944,1.32,0.0815147,3.25e-6,182,40.43724341,1-Jul,2.124291738,6.062627605,182,2015,2015,2.4384284800235885,1.6849900328036291,-0.5337192396413215,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.10973585414490583,-0.36906874771905984,-0.783762199651818,2.571396069536238,-1491276652.82305,-1521428429.4312582,0.004392070983529613,0.008143744729395639,20.948429011448052,-3.8793445113826186,-0.7841820068647749,-0.7951111088453864,0.23894679814360664,0.5010337809059644,-0.1722500047257025,0.6296600007439077,0.07204144892923926,1.1335842276109345,0.07108086781393111
2015-07-02T04:00:00Z,st6,ambient,9.020807582,14.51530523,19.47835782,-6.94424626,-4.751109811,-2.345399137,2509167849,14.2834848,0.021584224,0.058898529,1.32,0.090148545,2.56e-6,183,40.37289573,2-Jul,3.055139916,9.764195419,183,2015,2015,2.675203625846608,1.5583782351769955,-0.5980669196413189,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.04538817414490848,-0.4334164277190572,-0.32637001965181867,3.0287882495362375,-234635883.82305002,-264787660.4312582,0.005311928983529612,0.009063602729395638,21.643217000857522,-3.835792601512768,-0.08939401745530517,-0.10032311943591665,0.2824987080134571,0.5445856907758149,0.0645251410973171,0.8664351465669273,0.25510719588516567,-2.7651773619601396,0.01207946868034966
2015-07-03T04:00:00Z,st6,ambient,10.40104758,15.44275441,20.29654804,-7.559017414,-5.110545319,-2.786691933,3182668870,14.70206906,0.018884525,0.05869777,1.32,0.106510387,2.39e-6,184,40.3141869,3-Jul,3.021742974,10.33220909,184,2015,2015,2.737139923116288,1.6313061145688275,-0.6567757496413194,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.013320655855092012,-0.4921252577190577,0.09221424034818071,3.447372509536237,438865137.17695,408713360.5687418,0.0026122299835296126,0.006363903729395638,21.880985949046224,-3.969412475371265,0.14837493073339658,0.1374458287527851,0.14887883415496006,0.4109658169173178,0.12646143836699686,0.9283714438366071,0.24877542540715622,-6.234655692378148,-0.04128308045323521
2015-07-04T04:00:00Z,st6,ambient,11.79574248,17.29885823,23.29335834,-8.810296172,-5.83731026,-3.083366341,2895058420,14.63606546,0.020367804,0.058981545,1.32,0.107406555,2.49e-6,185,40.323432939999996,4-Jul,2.963498163,11.46154797,185,2015,2015,2.850640501059856,1.764270118826504,-0.6475297096413257,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.004074615855098385,-0.48287921771906406,0.026210640348180547,3.3813689095362367,151254687.17694998,121102910.5687418,0.004095508983529613,0.007847182729395639,21.7862711273878,-3.893799860151329,0.053660109074971984,0.04273100709436051,0.2244914493748964,0.48657843213725416,0.23996201631056513,1.0418720217801754,0.3043414667917887,-4.530758588277294,-0.026690759586825985
2015-07-05T04:00:00Z,st6,ambient,9.198386503,14.37512213,19.32096143,-9.506806601,-6.363660305,-3.058347129,1773508927,14.44888893,0.019989149,0.058980216,1.32,0.104858401,3.38e-6,186,40.34967643,5-Jul,2.258939265,8.011461825,186,2015,2015,2.6654990826473233,1.8506037314581971,-0.6212862196413198,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.022168874144907535,-0.45663572771905814,-0.16096588965181802,3.194192379536238,-970294805.82305,-1000446582.4312582,0.0037168539835296145,0.00746852772939564,21.29622586571476,-3.912565702661654,-0.4363851525980671,-0.44731425457867857,0.2057256068645712,0.46781258962692895,0.054820597898032286,0.8567306033676425,0.2286764479874457,-1.5328528240239923,0.0048990112795958525
2015-07-06T04:00:00Z,st6,ambient,10.80565396,16.72524996,22.32833704,-9.191555515,-6.319265741,-3.118530291,2701236354,14.65662709,0.018836579,0.058735159,1.32,0.120095332,2.9e-6,187,40.32055213,6-Jul,2.646707805,10.40598422,187,2015,2015,2.816919551194092,1.8436030211878023,-0.6504105196413192,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.006955425855091901,-0.4857600277190576,0.04677227034818188,3.401930539536238,-42567378.82305002,-72719155.4312582,0.0025642839835296125,0.006315957729395638,21.716975414037304,-3.971954608062857,-0.015635604275523463,-0.02656470625613494,0.14633670146336808,0.40842368422572584,0.2062410664448011,1.0081510719144113,0.23243267610847823,-2.7500734318710496,-0.018879007853988054
2015-07-07T04:00:00Z,st6,ambient,11.03783837,16.51169871,22.01306112,-8.386191719,-5.706217312,-2.908144243,3764833346,14.87424506,0.016674808,0.057891017,1.32,0.115724127,2.77e-6,188,40.29008776,7-Jul,2.893632998,10.8054814,188,2015,2015,2.8040691424030277,1.7415563368890932,-0.6808748896413235,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.03741979585509614,-0.5162243977190618,0.26439024034818104,3.619548509536237,1021029613.17695,990877836.5687418,4.025129835296126e-4,0.004154186729395638,22.048969433207965,-4.093856201489618,0.31635841489513794,0.30542931291452646,0.024435108036607645,0.2865220907989654,0.19339065765373675,0.995300663123347,0.17658165595973965,-4.069313000516076,-0.043997096987576555
