Pdt,stream,treatment,GPP_L95per,GPP_median,GPP_U95per,ER_L95per,ER_median,ER_U95per,LightPerDay,meanTemp,meanQds,meanDepthM,meanWidthM,pmax,alpha,julian,invKT,monthday,P_R,NEP,doy,Y,Yf,lGPP,lER,invKT.C,streamTreat,meanTemp.StMean,invKT.C.StMean,meanQds.StMean,LightPerDay.StMean,lGPP.StMean,meanTemp.GMean,invKT.C.GMean,meanQds.GMean,LightPerDay.GMean,lGPP.GMean,Tanom.iktCs,Tanom.iktCg,Tanom.Cs,Tanom.Cg,LightPerDayCs,LightPerDayCg,meanQdsCs,meanQdsCg,LightPerDay.l,meanQds.l,LightPerDay.lcs,LightPerDay.lcg,meanQds.lcs,meanQds.lcg,lGPP.cs,lGPP.cg,ppdoy180,DD,Qres,DOYres,Tempres,ERgamPred,ERgamPred.se,GPPgamPred,GPPgamPred.se
2015-07-15T04:00:00Z,st6,ambient,12.48428229,18.29998106,24.01814828,-11.22258407,-7.576695325,-3.806728452,3571887676,15.28132636,0.014156835,0.055816087,1.32,0.143621278,3.93e-6,196,40.23322382,15-Jul,2.415298527,10.72328574,196,2015,2015,2.906900024874162,2.025077131635295,-0.737738829641323,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.09428373585509564,-0.5730883377190613,0.6714715403481808,4.026629809536237,828083943.17695,797932166.5687418,-0.002115460016470387,0.0016362137293956386,21.996360053777547,-4.257557732649352,0.26374903546471984,0.25281993348410836,-0.13926642312312687,0.12282055963923089,0.2962215401248711,1.0981315455944813,g180,205.86676567,0.14652861476295623,-7.193657476963184,-0.046002595047105146,1.6476112173374369,0.2697686906062799,2.458545015974326,0.16697332843461174
2015-07-16T04:00:00Z,st6,ambient,11.65600222,17.11709395,22.34902333,-13.4742327,-9.197952767,-5.1479662920000004,2445707822,15.14200604,0.014287108,0.056051341,1.32,0.148598589,4.03e-6,197,40.25266697,16-Jul,1.860967803,7.919141183,197,2015,2015,2.8400776103939136,2.2189809339664737,-0.7182956796413222,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.0748405858550949,-0.5536451877190606,0.5321512203481813,3.8873094895362375,-298095910.82305,-328247687.4312582,-0.001985187016470387,0.0017664867293956388,21.61760041572737,-4.248397686808026,-0.11501060258545692,-0.1259397045660684,-0.13010637728180097,0.1319806054805568,0.22939912564462261,1.0313091311142328,g180,221.00877171,0.10912038778129526,-5.422548447491552,-0.02238779921447332,1.6833409348308954,0.26827996496560397,2.4299082122433817,0.16628841951554846
2015-07-17T04:00:00Z,st6,ambient,11.31922982,16.70445027,21.78474883,-11.46606381,-7.706184923,-3.99073643,3680930612,15.42400651,0.012817159,0.054164814,1.32,0.141724669,3.33e-6,198,40.21333124,17-Jul,2.167667975,8.998265347,198,2015,2015,2.815675167155892,2.0420232431908865,-0.7576314096413199,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.11417631585509258,-0.5929809177190583,0.8141516903481811,4.169309959536237,937126879.17695,906975102.5687418,-0.003455136016470387,2.9653772939563887e-4,22.026431440853212,-4.3569704589123175,0.2938204225403851,0.2828913205597736,-0.23867914938609225,0.023407833376265508,0.20499668240660096,1.0069066878762112,g180,236.43277822,0.09476059075209073,-5.982590754620555,-0.057551883381840106,1.579430588025109,0.26761668225951035,2.388484214846533,0.16538606650621201
2015-07-18T04:00:00Z,st6,ambient,12.5936593,17.90980317,23.75543492,-12.88053938,-8.56054267,-4.374415666,4115468144,15.26778661,0.012973627,0.054429373,1.32,0.152079638,2.69e-6,199,40.23511257,18-Jul,2.092134092,9.3492605,199,2015,2015,2.8853482260624816,2.1471635841722447,-0.7358500796413239,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.09239498585509653,-0.5711995877190622,0.6579317903481812,4.013090059536237,1371664411.17695,1341512634.5687418,-0.003298668016470387,4.5300572939563875e-4,22.13801842985376,-4.344836674411864,0.4054074115409314,0.39447830956031993,-0.2265453648856388,0.035541617876718945,0.27466974131319066,1.0765797467828009,g180,251.70056483,0.05472592940466012,-4.1187502639131495,-0.03159890754921283,1.6183431906481032,0.2664851314101439,2.401743141397009,0.16477392951941922
2015-07-19T04:00:00Z,st6,ambient,11.38243742,16.91801388,22.47213145,-13.60279884,-9.265110545,-4.887620232,3124421363,14.22914447,0.013864483,0.055380351,1.32,0.154915622,3.75e-6,200,40.38052981,19-Jul,1.825991584,7.652903335,200,2015,2015,2.8283789643094326,2.226255791128637,-0.5904328396413234,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.05302225414490391,-0.42578234771906176,-0.38071034965181916,2.974447919536237,380617630.17695,350465853.5687418,-0.0024078120164703863,0.0013438617293956394,21.862514939149836,-4.278424888745208,0.12990392083700897,0.11897481885639749,-0.16013357921898308,0.10195340354337468,0.2177004795601416,1.0196104850297518,g180,265.9297093,-0.22715099871660063,2.6484503596915525,0.11798997828341845,1.6827035904277905,0.2690446317919151,2.3158709156303234,0.16989034337551767
2015-07-20T04:00:00Z,st6,ambient,11.21534643,15.99147961,20.81138317,-12.64704516,-8.528266459,-4.6547402,2429966793,14.47330637,0.012759625,0.053920039,1.32,0.139323422,4.3e-6,201,40.34625099,20-Jul,1.875114912,7.463213151,201,2015,2015,2.772056056023318,2.1433861121276756,-0.6247116596413207,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,0.018743434144906645,-0.46006116771905903,-0.13654844965181923,3.218609819536237,-313836939.82305,-343988716.4312582,-0.0035126700164703865,2.3900372939563916e-4,21.611143428773396,-4.361469390212084,-0.12146758953943149,-0.13239669152004296,-0.24317808068585833,0.018908902076499423,0.16137757127402708,0.9632875767436373,g180,280.40301567,-0.22809432615509712,2.288963464737303,0.08788280411605229,1.6121721070360935,0.26778358832731203,2.2358399632982007,0.1674784186417939
2015-07-21T04:00:00Z,st6,ambient,10.12790145,14.36726893,18.66194831,-9.937956394,-6.912884408,-3.833965129,2680757977,14.94321947,0.01008612,0.048973863,1.32,0.150887569,3.73e-6,202,40.28044163,21-Jul,2.078332008,7.454384522,202,2015,2015,2.6649526284446075,1.933386975862822,-0.6905210196413236,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.04706592585509628,-0.525870527719062,0.33336465034818197,3.688522919536238,-63045755.82305002,-93197532.4312582,-0.006186175016470386,-0.0024345012706043605,21.709365418719898,-4.596595057718428,-0.023245599592929267,-0.034174701573540744,-0.4783037481922028,-0.21621676542984503,0.05427414369531647,0.8561841491649267,g180,295.34623514,-0.30560004880753766,0.6789855691931295,0.02624508994868058,1.343357092064328,0.2684654852983324,2.035060266827689,0.16873860055254414
2015-07-22T04:00:00Z,st6,ambient,9.850760847,14.35618439,18.41938188,-9.744590229,-6.491256946,-3.342333764,3001635764,15.26713096,0.009576491,0.047852817,1.32,0.165662001,3.51e-6,203,40.23520403,22-Jul,2.211618568,7.864927444,203,2015,2015,2.6641808173098696,1.8704561862316635,-0.7357586196413237,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.09230352585509638,-0.571108127719062,0.6572761403481806,4.012434409536237,257832031.17694998,227680254.5687418,-0.006695804016470387,-0.0029441302706043615,21.822423231683874,-4.648444038022554,0.08981221337104728,0.0788831113904358,-0.5301527284963283,-0.2680657457339706,0.05350233256057857,0.8554123380301888,g180,310.6133661,-0.24910048997797993,-0.11512298994593839,-0.014820864218688758,1.320525819115915,0.2681293495792463,2.0526818617076943,0.16835770392813107
2015-07-23T04:00:00Z,st6,ambient,8.112169158,11.60342431,15.02645961,-8.310509368,-5.603034006,-3.039513603,3118043529,15.37243215,0.008210621,0.044073935,1.32,0.140594862,3.09e-6,204,40.22051951,23-Jul,2.070918059,6.000390304,204,2015,2015,2.4513002536875574,1.7233082378133464,-0.7504431396413196,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.10698804585509225,-0.5857926477190579,0.7625773303481811,4.117735599536237,374239796.17695,344088019.5687418,-0.008061674016470387,-0.004310000270604361,21.860471568036186,-4.8023267189142524,0.12786054972335847,0.116931447742747,-0.6840354093880272,-0.42194842662566945,-0.15937823106173354,0.6425317744078767,g180,325.98579825,-0.36781228890691087,0.3024937045992787,-0.025333738386053406,1.143811174508336,0.27126890699393386,1.885957149996977,0.17396881059443972
2015-07-24T04:00:00Z,st6,ambient,5.946632151,8.619175698,11.39971365,-9.03738487,-6.139879417,-3.200991877,1534513773,15.26712209,0.00804971,0.043600842,1.32,0.112248072,3.75e-6,205,40.23520527,24-Jul,1.403802113,2.479296281,205,2015,2015,2.1539894534209445,1.8148051030411234,-0.7357573796413206,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.09230228585509326,-0.5711068877190589,0.6572672703481821,4.012425539536238,-1209289959.82305,-1239441736.4312582,-0.008222585016470387,-0.004470911270604361,21.151479407545857,-4.822119213045296,-0.5811316107669704,-0.5920607127475819,-0.7038279035190707,-0.4417409207567129,-0.4566890313283465,0.34522097414126374,g180,341.25292034,-0.42277863492372564,1.8849261880524288,-0.006476332553423522,1.141290383107144,0.2724091814962395,1.7082614564148701,0.17565039848115627
2015-07-25T04:00:00Z,st6,ambient,6.371316392,9.427913637,12.75149762,-8.672117896,-5.979148186,-2.962822689,1400198139,15.19818516,0.008878821,0.046032208,1.32,0.136012944,3.95e-6,206,40.24482451,25-Jul,1.576798792,3.448765451,206,2015,2015,2.24367482476464,1.7882781140037478,-0.7261381396413213,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.082683045855094,-0.5614876477190597,0.5883303403481808,3.943488609536237,-1343605593.82305,-1373757370.4312582,-0.007393474016470386,-0.0036418002706043607,21.059879591410645,-4.7240865010630815,-0.6727314269021818,-0.6836605288827933,-0.6057951915368562,-0.3437082087744985,-0.3670036599846509,0.4349063454849593,g180,356.4511055,-0.3477849568773569,3.2664221298444667,0.007314553279206873,1.3042844087613228,0.2708603310800739,1.8080266949100963,0.17205919473994682
2015-07-26T04:00:00Z,st6,ambient,7.98557571,11.6482324,15.33930076,-10.87740473,-7.536016502,-3.818839417,1789572758,15.26343999,0.009631687,0.047920213,1.32,0.168267921,3.91e-6,207,40.23571894,26-Jul,1.545675012,4.112215898,207,2015,2015,2.4551544431783703,2.019693727027503,-0.735243709641324,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.09178861585509668,-0.5705932177190624,0.6535851703481814,4.008743439536238,-954230974.82305,-984382751.4312582,-0.006640608016470387,-0.002888934270604361,21.305242745628266,-4.64269688679085,-0.4273682726845607,-0.43829737466517216,-0.5244055772646243,-0.2623185945022666,-0.1555240415709207,0.6463859638986895,g180,371.71454549,-0.24458659927038187,3.9052981738245935,0.002380629111835262,1.4517387103414727,0.27013120495143733,2.0402966034301446,0.16923822171829667
2015-07-27T04:00:00Z,st6,ambient,8.425291498,12.31079594,16.05184803,-11.68170125,-7.691032926,-3.849454425,1673226216,15.34296336,0.009557781,0.047801554,1.32,0.146367696,4.7e-6,208,40.22462793,27-Jul,1.600668734,4.619763014,208,2015,2015,2.510476596107748,2.0400550951735412,-0.7463347196413253,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.10287962585509791,-0.5816842277190636,0.7331085403481818,4.088266809536238,-1070577516.82305,-1100729293.4312582,-0.006714514016470387,-0.0029628402706043614,21.238019465590305,-4.6503996918319235,-0.49459155272252175,-0.5055206547031332,-0.5321083823056982,-0.2700213995433405,-0.10020188864154278,0.7017081168280674,g180,387.05750885,-0.2257253352402139,4.465432310682004,-0.004538735055535011,1.4763861060268413,0.2712562493093677,2.0407055662749767,0.16984543794518428
2015-07-28T04:00:00Z,st6,ambient,8.14977756,11.96478417,15.48514916,-12.02738088,-8.339458357,-4.280692321,2333742278,15.69480333,0.009605493,0.047909159,1.32,0.165891709,3.98e-6,209,40.17563057,28-Jul,1.434719577,3.625325813,209,2015,2015,2.481967682752176,2.1209982690577873,-0.7953320796413195,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.15187698585509213,-0.6306815877190578,1.0849485103481804,4.440106779536237,-410061454.82305,-440213231.4312582,-0.006666802016470387,-0.0029151282706043613,21.570738943977023,-4.645420156645196,-0.16187207433580397,-0.17280117631641545,-0.5271288471189708,-0.26504186435661303,-0.12871080199711482,0.6731992034724954,g180,402.75231218,-0.10339226278788138,3.5222128880953174,-0.04936444922289799,1.5339153649015511,0.27260026570051066,2.2098102492389033,0.1698813311216099
2015-07-29T04:00:00Z,st6,ambient,10.71875206,15.50145518,20.46521935,-13.47154268,-9.021569145,-4.867842282,2857472946,15.59695324,0.010332865,0.049597982,1.32,0.16023589,4.27e-6,210,40.18924522,29-Jul,1.718265961,6.479886035,210,2015,2015,2.7409339020991523,2.199618281805059,-0.7817174296413256,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.13826233585509828,-0.617066937719064,0.9870984203481807,4.342256689536237,113669213.17694998,83517436.5687418,-0.005939430016470387,-0.002187756270604361,21.773203485871885,-4.572425686772845,0.04059246755905832,0.029663365578446843,-0.45413437724661954,-0.19204739448426178,0.13025541734986135,0.9321654228194716,g180,418.34926542,-0.06300623010750608,5.062165495985029,-0.03157815339027327,1.6605599190043312,0.2738614298581346,2.338600887309574,0.16935986515416662
2015-07-30T04:00:00Z,st6,ambient,9.963108079,14.41774664,18.72639097,-13.36663595,-9.207780743,-5.020733508,2580021090,15.27338742,0.00995842,0.048762659,1.32,0.150300233,3.89e-6,211,40.23433125,30-Jul,1.565822107,5.209965897,211,2015,2015,2.6684598533491433,2.2200488595591916,-0.7366313996413254,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.09317630585509806,-0.5719809077190637,0.6635326003481818,4.018690869536238,-163782642.82305002,-193934419.4312582,-0.006313875016470386,-0.00256220127060436,21.67106341026513,-4.609336854507572,-0.061547608047696656,-0.07247671002830813,-0.4910455449813469,-0.22895856221898914,0.05778136859985228,0.8596913740694625,g180,433.62265284,-0.20790291179163478,7.85026283803237,0.0176795224423581,1.6220291929625628,0.27610438983194124,2.238921747974761,0.17158929773045545
2015-07-31T04:00:00Z,st6,ambient,9.416206512,13.48879179,17.63780939,-11.53081186,-7.94950148,-3.773041215,3847570920,15.55220284,0.009295599,0.047156104,1.32,0.155351558,3.13e-6,212,40.19547477,31-Jul,1.696809772,5.53929031,212,2015,2015,2.6018591028283438,2.0731092197818404,-0.7754878796413252,st6 ambient,14.609854819651819,-0.6434550937862273,0.016272295016470387,2743803732.82305,2.610678484749291,11.254696550463763,-0.16465049192226167,0.012520621270604361,2773955509.431258,1.8087684792796808,-0.1320327858550978,-0.6108373877190635,0.9423480203481809,4.297506289536237,1103767187.17695,1073615410.5687418,-0.006976696016470387,-0.003225022270604361,22.070707856255964,-4.678214216636048,0.3380968379431373,0.3271677359625258,-0.5599229071098231,-0.2978359243474653,-0.008819381920947222,0.793090623548663,g180,449.17485568,-0.1837151501319977,7.309227430627573,-0.017005311725010627,1.5729993234434734,0.2785855129998328,2.2439147511617064,0.17392963929853839
